bin_depth,time,U,V,W
5,2024-05-05 11:00:00,-55.1,-34.2,-1.1
5,2024-05-05 11:30:00,-55.1,-15.7,4.9
5,2024-05-05 12:00:00,-46.5,-20.5,2.0
5,2024-05-05 12:30:00,-57.6,-18.5,4.7
5,2024-05-05 13:00:00,-27.9,-17.8,-5.5
5,2024-05-05 13:30:00,-39.0,-18.3,-11.1
5,2024-05-05 14:00:00,-40.5,-25.7,-5.4
5,2024-05-05 14:30:00,-44.8,-29.3,-4.3
5,2024-05-05 15:00:00,-31.2,-17.9,-7.8
5,2024-05-05 15:30:00,-21.9,-7.0,-3.1
5,2024-05-05 16:00:00,-34.5,-9.6,7.5
5,2024-05-05 16:30:00,-55.1,-35.2,0.0
5,2024-05-05 17:00:00,-40.5,-6.0,0.1
5,2024-05-05 17:30:00,-41.9,-29.0,-0.7
5,2024-05-05 18:00:00,-51.0,-8.9,4.7
5,2024-05-05 18:30:00,-40.2,-13.1,-3.8
5,2024-05-05 19:00:00,-32.5,-5.7,-8.1
5,2024-05-05 19:30:00,-20.9,-19.9,-12.1
5,2024-05-05 20:00:00,-44.6,-17.8,1.8
5,2024-05-05 20:30:00,-31.1,-3.2,-11.7
5,2024-05-05 21:00:00,-42.4,3.5,-3.1
5,2024-05-05 21:30:00,-22.2,8.1,-12.9
5,2024-05-05 22:00:00,-2.5,6.9,-2.3
5,2024-05-05 22:30:00,-11.8,-7.8,-12.5
5,2024-05-05 23:00:00,-23.0,-10.3,-4.0
5,2024-05-05 23:30:00,-31.0,-14.3,-10.6
5,2024-05-06 00:00:00,-10.4,-18.4,-3.6
5,2024-05-06 00:30:00,-8.6,-21.0,-2.7
5,2024-05-06 01:00:00,1.3,-17.6,-1.8
5,2024-05-06 01:30:00,-20.1,-31.8,-3.4
5,2024-05-06 02:00:00,-36.4,-11.8,-17.4
5,2024-05-06 02:30:00,-40.2,-41.8,0.2
5,2024-05-06 03:00:00,-21.7,-30.2,9.8
5,2024-05-06 03:30:00,-39.2,-35.2,-4.1
5,2024-05-06 04:00:00,-50.3,-31.1,4.7
5,2024-05-06 04:30:00,-26.7,-42.2,1.0
5,2024-05-06 05:00:00,-37.7,-24.1,2.3
5,2024-05-06 05:30:00,-37.7,-43.5,-3.4
5,2024-05-06 06:00:00,-36.9,-35.9,1.9
5,2024-05-06 06:30:00,-18.3,-36.0,5.6
5,2024-05-06 07:00:00,-38.4,-27.0,5.8
5,2024-05-06 07:30:00,-38.0,-27.2,-6.3
5,2024-05-06 08:00:00,-60.5,-25.9,9.7
5,2024-05-06 08:30:00,-51.7,-14.9,7.3
5,2024-05-06 09:00:00,-53.4,-20.3,12.6
5,2024-05-06 09:30:00,-62.8,-23.4,-6.7
5,2024-05-06 10:00:00,-55.6,-15.5,5.5
5,2024-05-06 10:30:00,-59.3,-10.8,-2.6
5,2024-05-06 11:00:00,-50.3,-21.4,-3.6
5,2024-05-06 11:30:00,-57.4,-8.7,-0.2
5,2024-05-06 12:00:00,-58.9,-15.1,1.1
5,2024-05-06 12:30:00,-54.1,-17.5,-12.8
5,2024-05-06 13:30:00,-59.5,-25.6,-5.4
5,2024-05-06 14:00:00,-69.1,-26.7,-13.7
5,2024-05-06 14:30:00,-58.2,-17.3,-14.9
5,2024-05-06 15:00:00,-38.6,-14.4,-0.2
5,2024-05-06 15:30:00,-36.8,-12.4,1.3
5,2024-05-06 16:00:00,-19.4,-16.6,-6.6
5,2024-05-06 16:30:00,-16.0,-3.6,-6.8
5,2024-05-06 17:00:00,-14.4,3.7,-14.8
5,2024-05-06 17:30:00,-7.4,-3.3,-7.7
5,2024-05-06 18:00:00,-5.8,-12.2,-8.7
5,2024-05-06 18:30:00,-7.7,-0.4,-1.8
5,2024-05-06 19:00:00,-5.4,-2.2,-1.7
5,2024-05-06 19:30:00,-6.6,-4.7,-10.1
5,2024-05-06 20:00:00,-26.7,-19.6,-3.9
5,2024-05-06 20:30:00,-26.0,-21.8,-6.6
5,2024-05-06 21:00:00,-7.7,-7.9,-2.6
5,2024-05-06 21:30:00,-5.6,-3.3,2.1
5,2024-05-06 22:00:00,-0.5,-6.1,-2.7
5,2024-05-06 22:30:00,-1.9,-4.4,-2.0
5,2024-05-06 23:00:00,3.6,4.1,-15.5
5,2024-05-06 23:30:00,-5.0,-2.0,16.6
5,2024-05-07 00:00:00,-2.0,-4.1,4.3
5,2024-05-07 00:30:00,-32.9,-22.1,-4.8
5,2024-05-07 01:00:00,-51.7,-25.9,-14.2
5,2024-05-07 01:30:00,-44.9,-32.8,1.9
5,2024-05-07 02:00:00,-49.8,-15.0,10.4
5,2024-05-07 02:30:00,-38.5,-3.7,-5.7
5,2024-05-07 03:00:00,-49.5,-18.9,2.0
5,2024-05-07 03:30:00,-34.3,-8.9,0.6
5,2024-05-07 04:00:00,-32.5,-3.2,-4.1
5,2024-05-07 04:30:00,-28.1,-16.7,-8.0
5,2024-05-07 05:00:00,-41.1,-12.5,8.3
5,2024-05-07 05:30:00,-33.8,-3.0,-3.6
5,2024-05-07 06:00:00,-30.8,-9.4,0.7
5,2024-05-07 06:30:00,-36.5,0.8,-3.4
5,2024-05-07 07:00:00,-38.8,-15.5,-8.1
5,2024-05-07 07:30:00,-36.2,0.5,-0.6
5,2024-05-07 08:00:00,-27.6,-6.6,-3.1
5,2024-05-07 08:30:00,-29.8,-3.4,10.2
5,2024-05-07 09:00:00,-26.0,-2.6,-3.1
5,2024-05-07 09:30:00,-32.1,-2.4,-6.0
5,2024-05-07 10:00:00,-42.3,-0.8,-4.7
5,2024-05-07 10:30:00,-27.4,-10.8,-10.8
5,2024-05-07 11:00:00,-42.7,-16.3,-7.3
5,2024-05-07 11:30:00,-41.1,-7.7,-1.3
5,2024-05-07 12:00:00,-20.0,-1.6,-4.5
5,2024-05-07 12:30:00,-26.3,5.9,0.8
5,2024-05-07 13:00:00,-34.6,-13.8,1.3
5,2024-05-07 13:30:00,-33.9,-9.9,0.3
5,2024-05-07 14:00:00,-9.0,-7.8,-3.3
5,2024-05-07 14:30:00,-11.2,-7.2,-2.6
5,2024-05-07 15:00:00,-16.3,-5.3,-5.7
5,2024-05-07 15:30:00,-11.1,-1.9,-4.8
5,2024-05-07 16:00:00,-4.0,-1.4,1.8
5,2024-05-07 16:30:00,-5.0,-4.7,-4.0
5,2024-05-07 17:00:00,-9.7,-6.7,-3.5
5,2024-05-07 17:30:00,-8.6,-2.7,-1.5
5,2024-05-07 18:00:00,-17.4,-1.0,-5.3
5,2024-05-07 18:30:00,-3.4,-2.2,-1.0
5,2024-05-07 19:00:00,-14.0,-2.4,-7.4
5,2024-05-07 19:30:00,-6.9,-3.3,4.9
5,2024-05-07 20:00:00,-10.8,0.7,-8.9
5,2024-05-07 20:30:00,-20.4,-0.3,-6.4
5,2024-05-07 21:00:00,-16.9,0.2,-7.8
5,2024-05-07 21:30:00,-12.8,-15.2,-11.3
5,2024-05-07 22:00:00,-21.1,-14.2,1.5
5,2024-05-07 22:30:00,-19.9,-7.1,3.0
5,2024-05-07 23:00:00,-20.6,-16.0,4.0
5,2024-05-07 23:30:00,-16.3,-10.1,-6.1
5,2024-05-08 00:00:00,-19.6,-10.4,-9.4
5,2024-05-08 00:30:00,-28.3,-8.3,-6.6
5,2024-05-08 01:00:00,-11.9,-1.7,2.4
5,2024-05-08 01:30:00,-19.3,-11.4,7.2
5,2024-05-08 02:00:00,-18.8,-3.5,1.1
5,2024-05-08 02:30:00,-26.9,-7.7,-1.1
5,2024-05-08 03:00:00,-28.0,-21.0,3.7
5,2024-05-08 03:30:00,-25.8,-11.7,13.2
5,2024-05-08 04:00:00,-30.7,-7.8,-10.5
5,2024-05-08 04:30:00,-15.3,-25.8,5.2
5,2024-05-08 05:00:00,-10.3,-8.3,4.7
5,2024-05-08 05:30:00,-20.2,-14.7,-4.5
5,2024-05-08 06:00:00,-19.0,-6.8,1.6
5,2024-05-08 06:30:00,-23.8,-7.0,-11.4
5,2024-05-08 07:00:00,-16.1,-6.4,7.5
5,2024-05-08 07:30:00,-16.1,-10.1,-10.7
5,2024-05-08 08:00:00,-19.3,-9.8,1.2
5,2024-05-08 08:30:00,-7.9,-9.1,12.1
5,2024-05-08 09:00:00,-20.4,-1.1,9.4
5,2024-05-08 09:30:00,1.0,-15.6,-14.1
5,2024-05-08 10:00:00,-17.7,-11.2,-4.2
5,2024-05-08 10:30:00,-6.3,-9.9,-12.5
5,2024-05-08 11:00:00,-14.0,-3.1,-7.1
5,2024-05-08 11:30:00,-13.3,-9.0,-1.4
5,2024-05-08 12:00:00,-16.4,-7.8,3.7
5,2024-05-08 12:30:00,-23.0,-15.7,-4.3
5,2024-05-08 13:00:00,-7.6,-24.5,2.6
5,2024-05-08 13:30:00,-13.7,-18.7,-3.0
5,2024-05-08 14:00:00,-9.5,-17.3,8.6
5,2024-05-08 14:30:00,-5.8,-18.4,10.7
5,2024-05-08 15:00:00,-4.4,-12.9,-8.1
5,2024-05-08 15:30:00,-16.5,-17.2,-3.6
5,2024-05-08 16:00:00,-14.5,-6.0,-11.4
5,2024-05-08 16:30:00,-4.1,-8.0,-4.3
5,2024-05-08 17:00:00,-4.3,-18.2,9.7
5,2024-05-08 17:30:00,-2.3,-21.2,-1.6
5,2024-05-08 18:00:00,-10.0,-10.4,-0.7
5,2024-05-08 18:30:00,-7.3,-11.3,-3.1
5,2024-05-08 19:00:00,-7.3,-12.3,6.8
5,2024-05-08 19:30:00,-6.1,-14.5,-2.4
5,2024-05-08 20:00:00,-11.5,-12.6,-7.0
5,2024-05-08 20:30:00,-1.4,-8.0,5.2
5,2024-05-08 21:00:00,-4.5,-6.4,-0.5
5,2024-05-08 21:30:00,-42.6,-26.8,-2.1
5,2024-05-08 22:00:00,-20.0,-22.2,-4.0
5,2024-05-08 22:30:00,-36.0,-22.8,2.3
5,2024-05-08 23:00:00,-46.5,-22.8,5.6
5,2024-05-08 23:30:00,-37.9,-21.9,3.0
5,2024-05-09 00:00:00,-37.7,-16.9,1.7
5,2024-05-09 00:30:00,-37.9,-18.2,-6.8
5,2024-05-09 01:00:00,-44.6,-20.2,7.2
5,2024-05-09 01:30:00,-41.6,-29.0,-2.4
5,2024-05-09 02:00:00,-34.0,-27.5,1.4
5,2024-05-09 02:30:00,-33.5,-33.9,-1.5
5,2024-05-09 03:00:00,-31.0,-27.5,-1.9
5,2024-05-09 03:30:00,-38.4,-20.8,0.3
5,2024-05-09 04:00:00,-43.5,-20.3,-1.4
5,2024-05-09 04:30:00,-32.3,-17.3,-4.5
5,2024-05-09 05:00:00,-34.4,-14.7,-2.2
5,2024-05-09 05:30:00,-19.4,-19.2,-5.6
5,2024-05-09 06:00:00,-22.5,-23.3,-3.6
5,2024-05-09 06:30:00,-28.2,-15.4,6.1
5,2024-05-09 07:00:00,-18.0,-16.2,3.1
5,2024-05-09 07:30:00,-24.5,-1.3,-0.3
5,2024-05-09 08:00:00,-21.9,-12.7,-9.0
5,2024-05-09 08:30:00,-15.3,-1.6,-1.6
5,2024-05-09 09:00:00,-21.6,-1.2,-5.6
5,2024-05-09 09:30:00,-16.3,-6.4,-1.8
5,2024-05-09 10:00:00,-17.4,-0.7,-8.3
5,2024-05-09 10:30:00,-15.5,0.4,0.0
5,2024-05-09 11:00:00,-23.9,-0.7,-2.7
5,2024-05-09 11:30:00,-18.5,-1.6,-7.3
5,2024-05-09 12:00:00,-18.7,-3.8,0.3
5,2024-05-09 12:30:00,-13.2,-0.8,-0.5
5,2024-05-09 13:00:00,-12.8,1.4,-9.5
5,2024-05-09 13:30:00,-9.1,-3.4,3.2
5,2024-05-09 14:00:00,-8.5,-3.8,5.4
5,2024-05-09 14:30:00,-3.8,-2.2,0.5
5,2024-05-09 15:00:00,-2.3,-3.2,1.1
5,2024-05-09 15:30:00,-8.3,4.4,-11.0
5,2024-05-09 16:00:00,-8.6,-3.1,-5.4
5,2024-05-09 16:30:00,-12.3,-8.3,-8.2
5,2024-05-09 17:00:00,-12.8,-2.7,-1.9
5,2024-05-09 17:30:00,-9.9,-6.5,-6.7
5,2024-05-09 18:00:00,-6.2,1.6,0.5
5,2024-05-09 18:30:00,-10.3,-5.1,-11.3
5,2024-05-09 19:00:00,0.4,-3.1,0.3
5,2024-05-09 19:30:00,-10.2,2.0,-16.7
5,2024-05-09 20:00:00,-12.4,6.2,-4.9
5,2024-05-09 20:30:00,-7.1,-0.3,1.4
5,2024-05-09 21:00:00,-11.4,-4.9,-2.6
5,2024-05-09 21:30:00,-8.8,6.8,-14.1
5,2024-05-09 22:00:00,-3.9,-1.5,1.5
5,2024-05-09 22:30:00,-10.7,-4.6,1.3
5,2024-05-09 23:00:00,-10.6,-7.0,5.2
5,2024-05-09 23:30:00,-32.6,-13.7,-4.2
5,2024-05-10 00:00:00,-31.6,-14.4,2.0
5,2024-05-10 00:30:00,-37.1,-15.7,-8.9
5,2024-05-10 01:00:00,-31.8,-8.1,3.1
5,2024-05-10 01:30:00,-47.8,-8.0,5.0
5,2024-05-10 02:00:00,-56.8,-34.7,-0.4
5,2024-05-10 02:30:00,-54.0,-34.7,-2.1
5,2024-05-10 03:00:00,-53.3,-30.7,11.6
5,2024-05-10 03:30:00,-49.7,-33.7,0.8
5,2024-05-10 04:00:00,-38.3,-25.0,-4.3
5,2024-05-10 04:30:00,-52.9,-29.0,5.8
5,2024-05-10 05:00:00,-40.9,-33.7,-6.2
5,2024-05-10 05:30:00,-42.3,-23.4,0.7
5,2024-05-10 06:00:00,-49.3,-27.6,-0.1
5,2024-05-10 06:30:00,-33.5,-29.0,-3.3
5,2024-05-10 07:00:00,-39.2,-31.7,1.3
5,2024-05-10 07:30:00,-31.8,-27.2,-3.9
5,2024-05-10 08:00:00,-28.5,-32.0,4.6
5,2024-05-10 08:30:00,-5.2,-3.2,-5.2
5,2024-05-10 09:00:00,-29.3,-26.3,1.4
5,2024-05-10 09:30:00,-15.0,-26.3,5.0
5,2024-05-10 10:00:00,-26.3,-19.9,5.2
5,2024-05-10 10:30:00,-30.4,-28.9,7.5
5,2024-05-10 11:00:00,-13.3,-17.9,-5.0
5,2024-05-10 11:30:00,-8.8,-15.3,0.0
5,2024-05-10 12:00:00,-16.4,-11.0,-0.7
5,2024-05-10 13:00:00,-3.5,-5.8,-4.6
5,2024-05-10 13:30:00,-1.9,-5.9,-19.7
5,2024-05-10 14:00:00,-1.6,-2.6,1.8
5,2024-05-10 14:30:00,-11.0,-1.3,5.1
5,2024-05-10 15:00:00,-9.2,-4.9,-8.3
5,2024-05-10 15:30:00,-7.6,-5.8,-13.7
5,2024-05-10 16:00:00,-26.7,-9.6,-6.2
5,2024-05-10 16:30:00,-16.7,-3.2,-1.2
5,2024-05-10 17:00:00,-2.3,-9.3,-13.5
5,2024-05-10 17:30:00,-10.2,-3.0,-8.6
5,2024-05-10 18:00:00,-24.8,-4.8,-2.9
5,2024-05-10 18:30:00,-24.1,-3.4,4.1
5,2024-05-10 19:00:00,-15.6,-14.9,17.6
5,2024-05-10 19:30:00,-11.4,-9.3,19.1
5,2024-05-10 20:00:00,-16.4,-11.6,-0.3
5,2024-05-10 20:30:00,-8.9,-10.4,-0.8
5,2024-05-10 21:00:00,-10.1,1.8,0.9
5,2024-05-10 21:30:00,-8.6,-6.9,-2.0
5,2024-05-10 22:00:00,-12.7,-6.4,-4.3
5,2024-05-10 22:30:00,-6.9,-6.4,-0.1
5,2024-05-10 23:00:00,-12.7,-8.4,-4.6
5,2024-05-10 23:30:00,-23.5,-18.7,-0.3
5,2024-05-11 00:00:00,-18.8,-11.8,7.5
5,2024-05-11 00:30:00,-31.4,-23.8,1.1
5,2024-05-11 01:00:00,-32.9,-15.4,5.4
5,2024-05-11 01:30:00,-40.8,-14.2,2.2
5,2024-05-11 02:00:00,-44.8,-5.3,10.6
5,2024-05-11 02:30:00,-52.9,-23.5,4.4
5,2024-05-11 03:00:00,-45.8,-26.8,7.2
5,2024-05-11 03:30:00,-34.6,-16.8,-1.1
5,2024-05-11 04:00:00,-15.6,-9.9,-4.8
5,2024-05-11 04:30:00,-34.6,-18.4,-0.3
5,2024-05-11 05:00:00,-28.3,-12.0,-3.2
5,2024-05-11 05:30:00,-31.4,-22.3,-3.5
5,2024-05-11 06:00:00,-52.4,-30.6,12.7
5,2024-05-11 06:30:00,-47.0,-21.6,-9.9
5,2024-05-11 07:00:00,-46.1,-18.0,7.0
5,2024-05-11 07:30:00,-41.3,-20.3,0.2
5,2024-05-11 08:00:00,-46.3,-32.8,-4.6
5,2024-05-11 08:30:00,-27.9,-35.7,-3.3
5,2024-05-11 09:00:00,-50.5,-34.7,6.1
5,2024-05-11 09:30:00,-32.8,-29.2,5.7
5,2024-05-11 10:00:00,-22.9,-34.1,11.8
5,2024-05-11 10:30:00,-39.9,-40.9,3.0
5,2024-05-11 11:00:00,-52.6,-31.3,0.2
5,2024-05-11 11:30:00,-56.9,-28.4,-2.0
5,2024-05-11 12:00:00,-44.0,-21.6,8.8
5,2024-05-11 12:30:00,-55.9,-24.7,10.9
5,2024-05-11 13:00:00,-51.8,-27.0,-1.7
5,2024-05-11 13:30:00,-38.0,-17.6,-2.7
5,2024-05-11 14:00:00,-47.3,-23.0,6.3
5,2024-05-11 14:30:00,-46.0,-20.7,-1.5
5,2024-05-11 15:00:00,-57.8,-37.0,-1.3
5,2024-05-11 15:30:00,-42.6,-38.6,6.9
5,2024-05-11 16:00:00,-50.6,-42.8,9.6
5,2024-05-11 16:30:00,-41.0,-33.3,2.8
5,2024-05-11 17:00:00,-32.5,-16.1,8.4
5,2024-05-11 17:30:00,-28.9,-37.2,8.4
5,2024-05-11 19:30:00,-42.4,-38.9,9.8
5,2024-05-11 20:00:00,-39.6,-38.8,7.6
5,2024-05-11 20:30:00,-31.2,-31.4,16.1
5,2024-05-11 21:00:00,-51.6,-37.8,7.5
5,2024-05-11 21:30:00,-43.8,-41.5,-11.2
5,2024-05-11 22:30:00,-52.6,-33.1,-2.3
5,2024-05-11 23:00:00,-35.4,-22.1,-5.7
5,2024-05-11 23:30:00,-46.4,-20.4,15.2
5,2024-05-12 00:00:00,-47.4,-27.3,20.5
5,2024-05-12 00:30:00,-50.0,-28.8,12.8
5,2024-05-12 01:00:00,-67.0,-34.5,6.3
5,2024-05-12 03:30:00,-57.3,-15.7,14.6
5,2024-05-12 04:00:00,-54.6,-17.7,12.6
5,2024-05-12 04:30:00,-49.1,-10.4,-9.0
5,2024-05-12 05:00:00,-57.8,-31.1,0.5
5,2024-05-12 06:00:00,-48.1,-22.5,-1.0
5,2024-05-12 06:30:00,-50.2,-44.1,-17.8
5,2024-05-12 07:00:00,-49.0,-23.8,-6.1
5,2024-05-12 07:30:00,-39.3,-18.2,-13.8
5,2024-05-12 08:00:00,-34.2,-20.6,12.1
5,2024-05-12 08:30:00,-34.4,-17.8,-7.1
5,2024-05-12 09:00:00,-34.7,-8.0,-2.8
5,2024-05-12 09:30:00,-26.1,-18.5,4.4
5,2024-05-12 10:00:00,-11.3,-24.6,2.3
5,2024-05-12 10:30:00,-18.0,-19.5,-8.8
5,2024-05-12 11:00:00,-18.4,-7.1,0.2
5,2024-05-12 11:30:00,-22.2,-23.1,6.3
5,2024-05-12 12:00:00,-24.7,-20.7,5.1
5,2024-05-12 12:30:00,-16.3,-17.6,1.0
5,2024-05-12 13:00:00,-24.8,-12.7,5.3
5,2024-05-12 13:30:00,-31.9,-10.6,-19.8
5,2024-05-12 14:00:00,-25.5,-11.1,-8.4
5,2024-05-12 14:30:00,-31.3,-16.7,-0.7
5,2024-05-12 15:00:00,-13.6,-14.1,-9.4
5,2024-05-12 15:30:00,-14.0,2.1,-5.3
5,2024-05-12 16:00:00,-16.0,2.5,2.3
5,2024-05-12 16:30:00,-32.4,-13.4,-4.7
5,2024-05-12 17:00:00,-10.5,-24.3,-7.1
5,2024-05-12 17:30:00,-21.1,-17.3,-7.7
5,2024-05-12 18:00:00,-24.5,-5.2,-8.9
5,2024-05-12 18:30:00,-23.1,-11.6,-20.9
5,2024-05-12 19:00:00,-30.8,-10.8,2.1
5,2024-05-12 19:30:00,-30.7,-21.4,-4.5
5,2024-05-12 20:00:00,-23.7,-16.2,4.4
5,2024-05-12 20:30:00,-32.8,-16.1,-3.1
5,2024-05-12 21:00:00,-29.5,-7.1,6.7
5,2024-05-12 21:30:00,-12.6,-15.7,-5.2
5,2024-05-12 22:00:00,-25.1,-17.8,-7.5
5,2024-05-12 22:30:00,-32.7,3.7,-7.4
5,2024-05-12 23:00:00,-27.2,-19.4,12.4
5,2024-05-12 23:30:00,-16.5,-7.9,-2.9
5,2024-05-13 00:00:00,-20.9,-6.8,-1.2
5,2024-05-13 00:30:00,-12.4,-8.1,2.6
5,2024-05-13 01:00:00,-27.9,-8.8,8.2
5,2024-05-13 01:30:00,-22.5,-14.2,-3.7
5,2024-05-13 02:00:00,-23.9,-12.3,-9.6
5,2024-05-13 02:30:00,-39.0,-3.4,-3.8
5,2024-05-13 03:00:00,-30.5,-8.8,-2.6
5,2024-05-13 03:30:00,-35.4,-2.6,-4.4
5,2024-05-13 04:00:00,-45.2,-14.0,7.6
5,2024-05-13 04:30:00,-45.1,-17.4,10.5
5,2024-05-13 05:00:00,-43.4,-28.4,4.7
5,2024-05-13 05:30:00,-55.8,-24.3,14.5
5,2024-05-13 06:00:00,-45.5,-20.7,9.5
5,2024-05-13 06:30:00,-70.3,-28.2,-0.2
5,2024-05-13 07:00:00,-64.3,-31.1,5.6
5,2024-05-13 07:30:00,-52.7,-26.0,3.0
5,2024-05-13 08:00:00,-42.6,-19.5,2.0
5,2024-05-13 08:30:00,-35.2,-20.7,5.3
5,2024-05-13 09:00:00,-33.3,-23.0,4.5
5,2024-05-13 09:30:00,-34.9,-19.8,-0.3
5,2024-05-13 10:00:00,-31.9,-17.0,3.4
5,2024-05-13 10:30:00,-16.3,-8.8,-7.1
5,2024-05-13 11:00:00,-27.1,-13.7,-1.3
5,2024-05-13 11:30:00,-14.4,-17.3,1.0
5,2024-05-13 12:00:00,-20.2,-13.4,0.2
5,2024-05-13 12:30:00,-22.2,-11.5,-1.2
5,2024-05-13 13:00:00,-13.8,-5.5,0.2
5,2024-05-13 13:30:00,-16.1,-20.7,11.7
5,2024-05-13 14:00:00,-17.0,-13.1,-1.5
5,2024-05-13 14:30:00,-11.0,-17.5,-1.8
5,2024-05-13 15:00:00,-14.2,-14.4,-1.8
5,2024-05-13 15:30:00,-6.9,-19.4,4.4
5,2024-05-13 16:00:00,-8.6,-12.5,-4.7
5,2024-05-13 16:30:00,-19.2,-9.8,-4.1
5,2024-05-13 17:00:00,-7.7,-9.7,-3.1
5,2024-05-13 17:30:00,-19.4,-2.2,3.2
5,2024-05-13 18:00:00,-10.0,-4.4,-10.4
5,2024-05-13 18:30:00,-10.1,-8.9,-1.2
5,2024-05-13 19:00:00,-4.9,-9.4,-0.4
5,2024-05-13 19:30:00,-8.3,-6.9,2.8
5,2024-05-13 20:00:00,-14.2,-6.0,-5.8
5,2024-05-13 20:30:00,-7.6,-0.9,-12.9
5,2024-05-13 21:00:00,-9.4,0.3,-8.5
5,2024-05-13 21:30:00,-6.6,-4.3,-1.0
5,2024-05-13 22:00:00,-2.0,7.1,-4.8
5,2024-05-13 22:30:00,-21.1,11.3,-5.5
5,2024-05-13 23:00:00,-27.4,5.9,7.7
5,2024-05-13 23:30:00,-36.7,-18.3,-2.5
5,2024-05-14 00:00:00,-23.6,-15.6,-9.1
5,2024-05-14 00:30:00,-17.4,-9.1,-2.7
5,2024-05-14 01:00:00,-10.4,-21.7,-12.1
5,2024-05-14 01:30:00,-49.8,-34.6,9.8
5,2024-05-14 02:00:00,-48.4,-27.4,7.5
5,2024-05-14 02:30:00,-39.2,-30.4,4.0
5,2024-05-14 03:00:00,-39.6,-22.7,18.4
5,2024-05-14 03:30:00,-32.5,-18.5,2.8
5,2024-05-14 04:00:00,-24.1,-18.4,12.4
5,2024-05-14 04:30:00,-30.9,-18.9,-3.0
5,2024-05-14 05:00:00,-26.7,-36.8,10.4
5,2024-05-14 05:30:00,-43.6,-26.0,13.9
5,2024-05-14 06:00:00,-34.7,-28.9,-1.2
5,2024-05-14 06:30:00,-35.7,-37.5,0.7
5,2024-05-14 07:00:00,-22.0,-18.5,0.9
5,2024-05-14 07:30:00,-21.4,-22.5,11.9
5,2024-05-14 08:00:00,-14.5,-16.8,9.1
5,2024-05-14 08:30:00,-11.2,-25.6,-1.8
5,2024-05-14 09:00:00,-5.0,-23.5,1.4
5,2024-05-14 09:30:00,-12.0,-17.9,2.5
5,2024-05-14 10:00:00,-14.6,-15.8,-3.0
5,2024-05-14 10:30:00,-9.1,-21.7,1.5
5,2024-05-14 11:00:00,-8.3,-11.9,3.6
5,2024-05-14 11:30:00,-4.7,-14.9,0.9
5,2024-05-14 12:00:00,-6.7,-7.6,-0.2
5,2024-05-14 12:30:00,-12.5,-4.7,2.3
5,2024-05-14 13:00:00,-15.3,-7.5,0.6
5,2024-05-14 13:30:00,-7.8,-6.3,-1.4
5,2024-05-14 14:00:00,2.9,-5.5,1.2
5,2024-05-14 14:30:00,-2.2,3.9,2.8
5,2024-05-14 15:00:00,-11.6,-5.3,-8.5
5,2024-05-14 15:30:00,-3.8,-0.7,-2.8
5,2024-05-14 16:00:00,-3.8,4.5,-3.6
5,2024-05-14 16:30:00,0.3,7.3,-6.6
5,2024-05-14 17:00:00,-8.6,5.1,-6.3
5,2024-05-14 17:30:00,-17.4,0.6,-3.6
5,2024-05-14 18:00:00,-17.7,0.1,-0.5
5,2024-05-14 18:30:00,-10.0,1.5,-1.1
5,2024-05-14 19:00:00,-20.5,-2.0,1.1
5,2024-05-14 19:30:00,-13.7,-2.4,3.7
5,2024-05-14 20:00:00,-13.2,3.2,4.8
5,2024-05-14 20:30:00,-14.2,0.9,-2.6
5,2024-05-14 21:00:00,-19.3,11.2,0.8
5,2024-05-14 21:30:00,-17.2,7.1,1.6
5,2024-05-14 22:00:00,-7.0,-3.1,-4.2
5,2024-05-14 22:30:00,-10.3,-3.8,-2.4
5,2024-05-14 23:00:00,-11.3,-4.0,5.0
5,2024-05-14 23:30:00,-14.6,-0.5,6.2
5,2024-05-15 00:00:00,-14.1,-12.6,-3.3
5,2024-05-15 00:30:00,-18.7,-4.8,-0.8
5,2024-05-15 01:00:00,-19.7,-3.4,-5.7
5,2024-05-15 01:30:00,-10.9,-7.8,1.7
5,2024-05-15 02:00:00,-10.6,-10.3,-3.6
5,2024-05-15 02:30:00,-17.0,-7.3,-9.8
5,2024-05-15 03:00:00,-8.9,-6.7,3.1
5,2024-05-15 03:30:00,-5.6,-4.8,-4.4
5,2024-05-15 04:00:00,-4.8,-8.4,-5.2
5,2024-05-15 04:30:00,-6.3,2.0,6.3
5,2024-05-15 05:00:00,3.1,-1.3,-0.9
5,2024-05-15 05:30:00,-3.3,-3.1,-1.0
5,2024-05-15 06:00:00,2.7,-1.6,-2.4
5,2024-05-15 06:30:00,-4.8,-8.0,4.5
5,2024-05-15 07:00:00,1.7,-0.9,1.0
5,2024-05-15 07:30:00,1.2,-4.0,-6.4
5,2024-05-15 08:00:00,-3.1,-6.5,-9.8
5,2024-05-15 08:30:00,3.9,3.7,2.5
5,2024-05-15 09:00:00,4.2,-4.5,1.4
5,2024-05-15 09:30:00,9.1,-2.2,-7.9
5,2024-05-15 10:00:00,11.4,0.8,-3.0
5,2024-05-15 10:30:00,5.3,-0.7,0.7
5,2024-05-15 11:00:00,17.1,-1.5,-2.5
5,2024-05-15 11:30:00,10.4,-4.6,3.0
5,2024-05-15 12:00:00,9.6,-3.6,-2.1
5,2024-05-15 12:30:00,12.8,0.2,6.9
5,2024-05-15 13:00:00,13.7,-6.9,2.2
5,2024-05-15 13:30:00,10.9,-3.1,4.1
